INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
50101001	5	1	1	1	Gem1_2_4	6	Miêu Nhãn ThÕch(C¤p 1)	Tßþng m¡t mèo l¤y mµt Ðích bäo thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GhY v÷ng bäo thÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF09	Hy v÷ng bäo thÕch	1	2004	1	250
50101002	5	1	1	2	Gem1_1_1	6	H± Nhãn ThÕch(C¤p 1)	Tßþng H± Nhãn l¤y mµt Ðích bäo thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GhY v÷ng bäo thÕch	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Hy v÷ng bäo thÕch	2	2004	1	250
50102001	5	1	2	1	Gem1_1_3	6	Hoàng Tinh ThÕch(C¤p 1)	Màu vàng Ðích tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n. #r#WsØ døng Tam Khoä tÕo hình H§u Ðích bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	3	2004	1	250
50102002	5	1	2	2	Gem1_1_4	6	Lam Tinh ThÕch(C¤p 1)	Màu lam Ðích tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n. #r#WsØ døng Tam Khoä tÕo hình H§u Ðích bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch.	100000	1000	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	4	2004	1	250
50102003	5	1	2	3	Gem1_1_5	6	H°ng Tinh ThÕch(C¤p 1)	Màu ðö Ðích tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n. #r#WsØ døng Tam Khoä tÕo hình H§u Ðích bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	5	2004	1	250
50102004	5	1	2	4	Gem1_1_6	6	Løc Tinh ThÕch(C¤p 1)	Màu xanh biªc Ðích tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#W#rKhä TÕi#GLÕc Dß½ng(179, 182)#Rbäo thÕch công tßþng Bành Hoài Ng÷c#WHo£c#GLâu Lan(279, 198)#Rbäo thÕch công tßþng Kh¡c Lý Mµc#WXØ sØ døng#G1C¤p bäo thÕch tÕo hình Phù#Wtång lên bäo thÕch thuµc tính. #r#cff9900B±n bäo thÕch chï có th¬ tÕo hình mµt l¥n. #r#WsØ døng Tam Khoä tÕo hình H§u Ðích bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch.	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	6	2004	1	250
50102005	5	1	2	5	Gem1_2_5	6	Thu¥n T¸nh Hoàng Tinh ThÕch(C¤p 1)	Tinh thu¥n Ðích Hoàng tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình. #r#WsØ døng Tam Khoä ThØ Xung bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch. #rTÕi#Gbang hµi thành th¸#WT¯#Gphát tri¬n nhi®m vø#W, #GTh¸ T§p nhi®m vø#W, #Gcông trình nhi®m vø#WTh¶i, s¨ có nh¤t ð¸nh tÖ l® nh§n ðßþc#Gbäo thÕch luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	14	2004	1	250
50102006	5	1	2	6	Gem1_2_9	6	Thu¥n T¸nh Lam Tinh ThÕch(C¤p 1)	Tinh thu¥n Ðích Lam tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình. #r#WsØ døng Tam Khoä ThØ Xung bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch. #rTÕi#Gbang hµi thành th¸#WT¯#Gphát tri¬n nhi®m vø#W, #GTh¸ T§p nhi®m vø#W, #Gcông trình nhi®m vø#WTh¶i, s¨ có nh¤t ð¸nh tÖ l® nh§n ðßþc#Gbäo thÕch luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	15	2004	1	250
50102007	5	1	2	7	Gem1_2_13	6	Thu¥n T¸nh H°ng Tinh ThÕch(C¤p 1)	Tinh thu¥n Ðích H°ng tinh thÕch, có th¬ ðßþc khäm TÕi công kích Tính trang b¸(vû khí, Hµ Uy­n, nhçn, Hµ Phù, vòng c±, ám khí, Võ H°n, th¤t tình Nhçn)Thßþng, sØ døng H§u không th¬ Tái ðßþc khäm ð°ng loÕi bäo thÕch. #r#GtRí tu® bäo thÕch#r#cff9900tÕo hình Quá Ðích bäo thÕch không th¬ Tái tÕo hình. #r#WsØ døng Tam Khoä ThØ Xung bäo thÕch, Hoà mµt cái#Gbäo thÕch luy®n Phù#W, cÓ th¬ luy®n Thành mµt viên ð¯i Ñng Ðích ngang nhau C¤p th¡ng lþi bäo thÕch. #rTÕi#Gbang hµi thành th¸#WT¯#Gphát tri¬n nhi®m vø#W, #GTh¸ T§p nhi®m vø#W, #Gcông trình nhi®m vø#WTh¶i, s¨ có nh¤t ð¸nh tÖ l® nh§n ðßþc#Gbäo thÕch luy®n Phù#W.	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF0B	Trí tu® bäo thÕch	16	2004	1	250
